payment_mode,product_category,seller_tier,delivery_zone,time_slot,order_value,delivery_attempts,customer_rating,days_to_deliver,address_quality_score,is_repeat_customer,holiday_season,seller_rating,pincode_density,rto
COD,Home,Silver,Rural,Morning,1746.31,2,5,10,0.5,0,0,2.7,High,0
UPI,Sports,Gold,Tier1,Morning,3090.59,2,1,5,0.67,1,0,3.8,Low,1
COD,Electronics,Silver,Tier1,Morning,1294.69,2,4,5,0.54,1,0,4.1,High,1
COD,Electronics,Bronze,Metro,Evening,1220.44,1,2,4,0.27,1,0,2.6,High,1
COD,Home,Silver,Tier2,Evening,739.85,2,4,7,0.73,1,0,3.8,High,0
COD,Toys,Bronze,Rural,Evening,1642.36,1,1,3,0.96,0,0,4.2,High,0
COD,Electronics,Silver,Metro,Evening,250.89,1,4,6,0.42,0,0,4.0,Low,0
Prepaid,Toys,Bronze,Tier2,Morning,2331.48,1,2,2,0.37,1,0,2.8,High,0
UPI,Fashion,Silver,Rural,Evening,1917.46,1,4,9,0.87,0,0,4.7,Medium,0
COD,Beauty,Gold,Rural,Morning,1270.71,2,3,6,0.42,1,0,2.7,Medium,1
Prepaid,Fashion,Silver,Tier1,Afternoon,1756.06,1,4,1,0.5,0,0,3.5,Low,0
UPI,Beauty,Silver,Tier1,Morning,1735.54,2,1,2,0.38,0,0,3.1,Medium,1
Prepaid,Fashion,Silver,Metro,Morning,1702.08,2,5,2,0.7,1,1,4.1,High,0
Prepaid,Beauty,Silver,Tier2,Evening,2210.02,1,5,5,0.56,0,1,3.4,High,0
COD,Electronics,Gold,Metro,Evening,1081.56,1,2,5,0.5,0,1,3.8,High,1
UPI,Home,Silver,Metro,Evening,1280.21,2,4,2,0.41,0,0,4.3,High,0
Prepaid,Home,Bronze,Metro,Afternoon,1521.68,1,4,4,0.96,1,1,3.6,High,0
COD,Books,Bronze,Tier1,Morning,964.17,1,3,3,0.27,0,0,4.2,High,0
COD,Beauty,Silver,Tier1,Afternoon,938.83,1,2,4,0.42,1,0,4.7,Low,1
UPI,Books,Gold,Tier2,Morning,1856.84,3,4,3,0.48,1,0,3.0,Medium,1
COD,Toys,Gold,Rural,Morning,2300.19,1,5,4,0.85,1,1,3.7,Medium,0
Card,Toys,Bronze,Metro,Afternoon,1020.1,1,4,5,0.96,1,0,4.1,Medium,0
COD,Books,Bronze,Tier2,Afternoon,614.23,2,4,3,0.21,1,0,4.0,High,0
UPI,Beauty,Bronze,Tier2,Morning,2087.56,1,4,3,0.97,0,1,3.5,Medium,0
COD,Home,Silver,Metro,Afternoon,653.14,1,4,4,0.97,1,0,3.1,Medium,0
Prepaid,Beauty,Bronze,Tier2,Evening,1727.57,3,2,9,0.93,1,0,2.5,Low,0
UPI,Toys,Bronze,Metro,Morning,933.16,2,3,5,0.94,1,0,4.9,Low,0
COD,Electronics,Silver,Tier2,Evening,1477.55,2,3,7,0.84,1,0,2.7,High,0
Prepaid,Books,Bronze,Tier2,Afternoon,667.04,1,3,6,0.44,0,0,3.6,High,0
COD,Books,Gold,Tier2,Evening,667.63,1,4,4,0.84,1,0,3.6,Medium,0
COD,Toys,Silver,Metro,Afternoon,1472.49,2,4,3,0.59,0,1,4.8,Medium,1
COD,Beauty,Bronze,Tier2,Evening,433.5,1,4,3,0.63,1,0,3.0,Low,1
Prepaid,Books,Gold,Tier2,Afternoon,1410.77,1,5,4,0.22,1,0,4.4,High,0
COD,Home,Bronze,Tier2,Morning,2135.46,1,1,4,0.58,1,0,2.8,Low,1
COD,Books,Silver,Tier2,Morning,2517.63,2,4,4,0.42,0,0,2.6,Medium,1
COD,Beauty,Bronze,Tier2,Morning,1739.33,2,3,4,0.47,1,1,4.9,High,1
Prepaid,Toys,Bronze,Metro,Morning,3366.07,1,5,5,0.58,1,0,2.7,High,0
Prepaid,Home,Bronze,Metro,Afternoon,1472.52,1,4,4,0.75,1,0,2.9,Medium,0
COD,Home,Bronze,Tier2,Evening,1696.58,1,5,4,0.26,1,0,4.4,Medium,0
COD,Books,Silver,Tier2,Morning,896.56,1,4,4,0.68,1,0,4.5,Medium,1
Card,Beauty,Gold,Metro,Afternoon,982.45,3,2,7,0.44,1,0,2.7,Medium,0
COD,Books,Bronze,Metro,Afternoon,1752.35,1,5,5,0.86,1,0,3.0,Low,0
UPI,Sports,Silver,Metro,Morning,3416.23,2,3,6,0.92,0,0,2.9,Medium,0
UPI,Electronics,Bronze,Tier1,Morning,617.96,1,5,4,0.28,0,0,4.2,High,0
UPI,Toys,Gold,Tier1,Afternoon,1660.39,2,4,4,0.9,1,0,4.6,High,0
COD,Sports,Bronze,Tier1,Evening,1210.26,1,5,6,0.63,0,0,3.1,Low,0
UPI,Electronics,Silver,Tier1,Afternoon,2273.75,1,4,2,0.33,1,0,4.8,High,0
UPI,Home,Bronze,Tier1,Morning,2272.54,2,5,8,0.21,0,0,2.7,Medium,0
Prepaid,Books,Bronze,Tier2,Morning,2308.65,1,4,4,0.68,1,0,4.4,Low,0
COD,Electronics,Gold,Metro,Morning,1273.94,1,1,3,0.63,0,1,2.7,Medium,1
COD,Fashion,Silver,Metro,Evening,1063.67,1,4,3,0.77,1,0,4.7,Medium,0
COD,Electronics,Bronze,Tier2,Evening,1297.27,1,5,1,0.61,0,1,4.9,Medium,1
Prepaid,Books,Bronze,Rural,Evening,1011.16,2,5,3,0.22,1,0,2.7,Low,1
Prepaid,Books,Silver,Tier1,Afternoon,2335.3,2,4,4,0.55,1,1,3.5,Medium,0
COD,Toys,Bronze,Rural,Afternoon,2269.55,1,2,5,0.87,1,0,4.6,High,1
Prepaid,Electronics,Silver,Metro,Evening,1307.81,2,3,3,0.51,1,0,4.9,High,0
COD,Books,Silver,Metro,Evening,548.16,1,4,5,0.41,1,0,3.7,Low,0
Prepaid,Books,Bronze,Tier1,Morning,1543.57,1,5,5,0.43,0,0,3.8,Medium,0
Card,Sports,Silver,Tier2,Morning,1319.84,3,3,4,0.28,1,0,2.9,High,0
COD,Toys,Silver,Tier1,Afternoon,1434.67,1,5,1,0.51,1,0,3.0,Medium,0
COD,Sports,Bronze,Tier2,Evening,3536.56,1,4,4,0.82,0,0,4.5,Medium,1
COD,Toys,Silver,Metro,Evening,1797.11,1,5,2,0.25,1,0,3.6,High,0
Prepaid,Toys,Gold,Tier1,Afternoon,2043.75,1,1,1,0.93,1,1,4.4,Medium,0
Prepaid,Sports,Silver,Metro,Evening,3231.29,1,4,2,0.56,1,0,3.8,High,0
Card,Toys,Silver,Tier1,Morning,1237.85,1,5,3,0.73,0,0,4.9,Low,0
COD,Fashion,Silver,Tier1,Evening,1129.1,1,5,4,0.5,1,0,2.9,Medium,1
Card,Home,Bronze,Tier2,Afternoon,2821.06,1,4,5,0.41,1,0,2.7,High,0
COD,Books,Gold,Tier1,Afternoon,752.83,1,4,8,0.28,0,0,3.4,Medium,1
Prepaid,Beauty,Bronze,Tier2,Evening,1493.18,1,5,3,0.58,1,0,4.5,High,0
COD,Toys,Bronze,Tier1,Afternoon,1555.12,1,1,4,0.54,1,0,3.6,Low,1
UPI,Home,Bronze,Rural,Morning,1055.78,3,5,10,0.66,1,0,4.3,Medium,0
Prepaid,Toys,Silver,Tier2,Morning,2694.3,2,3,4,0.52,0,0,4.2,High,1
Prepaid,Home,Silver,Tier2,Morning,1667.6,1,5,4,0.56,0,0,4.8,Low,1
UPI,Beauty,Silver,Tier2,Evening,920.53,1,5,3,0.83,1,0,4.0,Medium,0
COD,Electronics,Bronze,Tier1,Afternoon,437.8,3,3,3,0.3,1,0,3.8,Low,1
COD,Fashion,Silver,Tier1,Morning,620.63,1,4,3,0.53,1,0,2.8,Medium,0
UPI,Books,Silver,Tier2,Afternoon,3064.88,1,3,7,0.31,1,0,2.6,Medium,0
COD,Electronics,Silver,Metro,Afternoon,2234.62,1,4,4,0.95,1,0,2.5,High,0
COD,Sports,Bronze,Metro,Afternoon,2890.07,2,3,4,0.86,0,0,4.6,High,1
Prepaid,Beauty,Gold,Tier2,Morning,2277.79,2,1,5,0.88,1,0,3.4,Medium,1
Prepaid,Fashion,Bronze,Metro,Afternoon,708.95,1,4,3,0.31,0,0,2.8,High,0
COD,Fashion,Gold,Rural,Morning,2161.09,3,3,6,0.9,1,0,4.0,Medium,1
COD,Fashion,Silver,Tier2,Morning,2988.62,1,5,5,0.31,1,1,3.5,Low,0
COD,Beauty,Silver,Tier2,Morning,1200.31,1,2,1,0.57,1,1,3.0,Medium,1
COD,Toys,Gold,Tier1,Evening,842.83,1,4,4,0.28,1,0,4.1,Low,0
UPI,Toys,Bronze,Tier2,Afternoon,1664.77,2,4,6,0.94,1,0,3.5,Medium,0
Card,Sports,Silver,Tier1,Evening,3369.78,1,1,8,0.99,0,0,3.5,Medium,1
Prepaid,Toys,Gold,Metro,Evening,2090.66,2,5,3,0.54,0,0,4.6,Medium,1
COD,Electronics,Bronze,Rural,Evening,537.73,2,4,3,0.96,1,0,4.7,Low,1
Card,Books,Bronze,Metro,Evening,2933.49,2,5,4,0.27,1,0,4.3,High,0
Prepaid,Fashion,Bronze,Tier2,Morning,1803.43,1,1,1,0.93,1,0,4.8,Low,1
COD,Sports,Silver,Tier2,Morning,891.62,3,3,3,0.48,0,0,4.6,High,0
Card,Sports,Silver,Rural,Afternoon,3150.04,2,4,5,0.73,1,1,2.8,Low,1
UPI,Fashion,Gold,Tier1,Afternoon,5807.83,2,3,6,0.49,0,0,4.2,Low,0
Prepaid,Electronics,Bronze,Tier1,Morning,1522.96,2,5,4,0.68,1,0,2.6,Medium,0
Prepaid,Toys,Silver,Rural,Afternoon,2441.25,1,4,7,0.38,0,0,2.9,High,0
COD,Fashion,Bronze,Tier2,Afternoon,1540.27,2,5,3,0.7,1,0,5.0,High,1
COD,Fashion,Bronze,Tier2,Evening,453.94,1,5,1,0.61,0,0,4.6,High,0
Prepaid,Beauty,Bronze,Tier2,Evening,1704.73,1,4,3,0.49,0,1,3.1,High,0
COD,Home,Bronze,Tier1,Evening,981.23,2,3,6,0.55,0,0,3.3,Medium,0
COD,Sports,Silver,Metro,Evening,1019.33,2,4,8,0.6,1,1,4.9,Low,1
UPI,Electronics,Gold,Metro,Evening,870.88,2,4,5,0.53,0,1,3.3,Medium,0
UPI,Electronics,Gold,Tier2,Morning,1583.62,1,4,5,0.26,1,0,3.8,Low,0
Prepaid,Toys,Silver,Tier1,Evening,4210.35,1,1,6,0.83,1,0,4.9,Medium,0
UPI,Electronics,Silver,Tier2,Evening,850.01,2,2,3,0.73,0,0,3.3,Medium,0
UPI,Toys,Gold,Tier2,Morning,926.78,1,4,4,0.74,1,0,2.7,High,0
Prepaid,Beauty,Silver,Tier1,Evening,3223.95,1,4,8,0.24,0,1,4.5,Medium,0
COD,Beauty,Silver,Metro,Afternoon,698.71,2,5,4,0.82,1,0,2.9,Low,1
COD,Books,Gold,Tier2,Morning,829.91,1,3,10,0.82,1,0,4.2,Medium,0
COD,Toys,Silver,Rural,Afternoon,899.32,3,5,5,0.84,1,0,2.6,Medium,0
COD,Sports,Gold,Tier2,Afternoon,1337.75,1,5,5,0.69,1,0,3.0,High,0
COD,Beauty,Silver,Metro,Morning,1954.59,1,3,1,0.61,0,0,2.9,High,1
COD,Toys,Gold,Tier1,Morning,1384.2,1,1,1,0.9,1,0,3.5,High,0
Prepaid,Sports,Bronze,Tier2,Evening,740.26,1,3,3,0.67,1,1,3.1,Low,0
Card,Sports,Gold,Tier2,Morning,1303.97,1,4,8,0.27,1,1,5.0,Low,1
COD,Electronics,Bronze,Tier1,Morning,2725.74,2,3,6,0.48,1,0,3.2,Low,0
Prepaid,Books,Silver,Metro,Evening,821.17,1,4,4,0.77,1,1,3.3,Medium,0
Prepaid,Home,Silver,Tier1,Evening,3306.03,1,4,4,0.53,1,0,2.9,Low,1
COD,Fashion,Silver,Metro,Morning,3136.56,3,4,2,0.84,1,0,4.6,Medium,0
Card,Fashion,Silver,Metro,Evening,997.69,1,3,4,0.57,0,0,4.9,High,0
Prepaid,Books,Gold,Tier2,Evening,2472.97,3,4,2,0.51,1,1,3.6,High,0
COD,Toys,Bronze,Tier1,Evening,1353.5,1,3,3,0.48,1,0,4.7,High,0
UPI,Toys,Bronze,Tier2,Afternoon,1796.36,2,3,1,0.45,1,0,4.7,Medium,0
COD,Toys,Bronze,Tier1,Evening,1611.58,3,3,4,0.58,1,0,4.2,Low,0
Prepaid,Home,Bronze,Tier1,Afternoon,1414.87,3,3,5,0.68,0,0,4.5,High,0
COD,Sports,Silver,Tier2,Morning,933.66,1,4,5,0.94,0,0,4.3,High,1
UPI,Fashion,Silver,Rural,Afternoon,1176.62,1,2,4,0.79,1,0,4.2,Low,0
COD,Books,Bronze,Tier1,Afternoon,560.48,3,5,5,0.37,1,0,3.1,Low,1
Prepaid,Toys,Bronze,Metro,Afternoon,4499.17,1,5,4,0.56,1,1,3.9,High,0
COD,Beauty,Silver,Tier1,Afternoon,2343.7,1,3,7,0.45,1,0,2.7,Low,1
Prepaid,Electronics,Bronze,Tier2,Afternoon,4131.38,1,4,3,0.39,1,0,4.0,Medium,1
UPI,Home,Silver,Rural,Afternoon,1630.24,3,4,5,0.73,1,1,4.1,Medium,1
Prepaid,Toys,Silver,Tier1,Morning,901.36,1,3,2,0.29,1,1,4.5,Low,0
Prepaid,Fashion,Bronze,Tier2,Morning,2306.66,1,3,4,0.22,1,0,3.8,High,0
Prepaid,Electronics,Bronze,Tier1,Morning,1541.96,2,5,4,0.53,1,0,2.9,Low,1
UPI,Books,Bronze,Metro,Afternoon,2225.0,1,4,3,0.31,1,0,3.5,Medium,0
Prepaid,Toys,Silver,Rural,Evening,2861.24,1,4,3,0.61,0,0,4.9,High,0
UPI,Fashion,Silver,Metro,Afternoon,2528.6,1,5,3,0.64,1,0,4.7,Low,0
UPI,Electronics,Gold,Metro,Morning,1257.3,1,3,4,0.33,0,1,5.0,Medium,0
COD,Beauty,Bronze,Rural,Afternoon,676.42,3,3,6,0.76,1,0,3.5,High,0
COD,Home,Silver,Tier1,Morning,1026.3,1,3,4,0.29,1,0,4.5,Medium,1
COD,Books,Silver,Metro,Evening,915.72,2,2,3,0.69,1,0,2.9,Low,0
UPI,Fashion,Silver,Tier1,Evening,2618.69,1,5,2,0.72,1,0,5.0,High,0
COD,Sports,Silver,Tier1,Morning,1082.4,1,4,3,0.85,1,0,4.8,Low,0
Prepaid,Beauty,Silver,Metro,Morning,2242.51,2,4,3,0.91,0,0,4.9,High,0
UPI,Home,Bronze,Tier1,Afternoon,1111.92,1,5,6,0.74,1,0,2.6,High,0
COD,Home,Gold,Tier2,Afternoon,1447.86,2,4,10,0.7,1,0,3.6,Low,0
Prepaid,Sports,Bronze,Rural,Afternoon,1087.66,1,3,6,0.74,0,0,4.1,Low,1
COD,Beauty,Silver,Tier1,Evening,2037.06,3,2,4,0.62,1,0,4.8,Low,0
COD,Fashion,Bronze,Tier2,Evening,593.59,1,4,2,0.69,1,1,3.5,Medium,0
UPI,Home,Bronze,Tier2,Evening,1472.61,1,5,5,0.92,1,0,4.3,Low,0
COD,Books,Silver,Metro,Afternoon,2852.28,1,3,5,0.76,1,0,3.6,High,1
COD,Electronics,Gold,Tier1,Morning,584.39,1,4,2,0.44,1,0,4.5,Medium,1
UPI,Books,Silver,Tier2,Morning,1682.39,2,3,6,0.77,0,0,2.5,High,0
COD,Toys,Silver,Tier2,Afternoon,515.44,1,4,6,0.27,1,0,3.6,Medium,0
Card,Home,Bronze,Tier1,Afternoon,1984.34,2,1,5,0.56,1,0,4.6,High,0
Card,Electronics,Gold,Metro,Morning,1640.73,1,4,5,0.51,1,0,3.6,Low,0
COD,Beauty,Gold,Metro,Morning,637.37,2,2,5,0.47,1,1,2.8,Medium,1
COD,Electronics,Bronze,Tier1,Evening,1684.49,2,5,4,0.7,0,0,3.9,Medium,1
Prepaid,Electronics,Silver,Tier2,Afternoon,2080.37,1,5,5,0.34,1,0,3.5,Medium,0
Prepaid,Sports,Silver,Tier2,Evening,2606.32,1,2,5,0.95,1,1,3.3,High,0
COD,Electronics,Silver,Tier2,Evening,679.29,3,4,4,0.41,1,0,4.7,Medium,1
Prepaid,Home,Bronze,Rural,Morning,2286.48,1,4,5,0.75,0,0,3.6,Medium,1
COD,Sports,Gold,Rural,Afternoon,973.79,2,1,4,0.55,1,1,3.0,Low,1
UPI,Sports,Silver,Tier2,Morning,1440.98,1,4,5,0.36,1,1,2.8,High,1
COD,Toys,Bronze,Tier1,Evening,683.79,2,5,3,0.54,0,0,4.8,High,0
COD,Toys,Silver,Metro,Afternoon,789.91,2,4,6,0.49,1,0,4.3,Medium,0
COD,Sports,Bronze,Tier1,Evening,551.86,1,4,6,0.82,0,0,2.8,High,1
Card,Sports,Bronze,Tier2,Evening,3751.47,1,3,4,0.73,0,0,2.7,High,0
Prepaid,Fashion,Bronze,Rural,Morning,2074.3,3,4,4,0.87,1,0,3.9,High,1
UPI,Toys,Bronze,Metro,Afternoon,1867.48,2,5,4,0.23,1,0,3.4,Low,0
COD,Home,Bronze,Tier2,Afternoon,897.56,1,3,1,0.87,1,1,4.0,Low,1
COD,Fashion,Bronze,Rural,Afternoon,1290.27,1,5,2,0.53,0,1,4.1,Medium,1
COD,Beauty,Bronze,Tier2,Afternoon,1938.75,3,4,5,0.41,1,0,3.3,Medium,0
Prepaid,Beauty,Silver,Tier2,Evening,3015.11,1,3,2,0.36,0,0,3.7,Medium,0
Prepaid,Beauty,Gold,Metro,Morning,764.33,1,4,4,0.48,1,0,4.7,Low,0
Prepaid,Beauty,Silver,Metro,Afternoon,1182.46,1,3,4,0.48,1,0,4.5,Medium,0
COD,Beauty,Silver,Metro,Evening,954.73,2,4,3,0.31,1,0,4.2,Low,0
Card,Books,Silver,Tier2,Morning,1675.49,3,2,4,0.68,0,1,4.6,Low,1
COD,Sports,Silver,Metro,Morning,2140.85,1,2,4,0.27,1,0,4.3,Medium,0
Card,Home,Bronze,Metro,Morning,674.78,2,3,5,0.6,1,1,4.3,Low,0
COD,Fashion,Bronze,Tier2,Afternoon,318.64,3,4,5,0.51,1,0,3.6,Medium,1
Prepaid,Beauty,Bronze,Tier2,Evening,1407.15,1,4,4,0.85,0,0,3.5,Medium,0
COD,Books,Bronze,Tier1,Morning,3521.8,1,5,4,0.38,0,0,3.1,Medium,0
COD,Toys,Bronze,Rural,Morning,406.64,3,4,4,0.65,1,0,4.8,Medium,1
Prepaid,Books,Bronze,Metro,Morning,1120.49,1,4,6,0.29,0,0,4.0,High,0
COD,Books,Gold,Tier1,Evening,1781.78,2,4,8,0.77,1,0,4.3,Low,0
COD,Home,Silver,Tier1,Evening,1658.93,2,4,5,0.46,1,0,2.6,High,1
Prepaid,Beauty,Silver,Metro,Afternoon,1907.04,1,4,6,0.97,0,1,4.7,Low,1
Prepaid,Books,Gold,Tier1,Afternoon,2212.1,2,4,6,0.93,0,0,3.0,Low,0
UPI,Sports,Bronze,Tier2,Evening,1455.37,2,3,4,0.58,1,1,4.2,Low,1
COD,Books,Gold,Tier2,Afternoon,611.52,3,5,6,0.83,1,0,2.9,Medium,0
Prepaid,Beauty,Silver,Metro,Evening,1767.42,2,4,1,0.26,0,0,2.7,High,0
Prepaid,Home,Gold,Tier2,Afternoon,1238.23,1,3,7,0.83,0,0,3.1,Low,0
COD,Books,Silver,Rural,Afternoon,488.16,1,5,4,0.56,0,0,3.4,High,0
Prepaid,Fashion,Silver,Metro,Evening,731.76,3,2,3,0.28,1,0,2.7,Medium,0
COD,Electronics,Bronze,Tier1,Morning,2407.23,1,5,4,0.42,0,0,3.2,High,0
COD,Toys,Silver,Tier1,Morning,1215.95,1,5,5,0.44,1,1,4.0,Low,1
COD,Electronics,Silver,Metro,Afternoon,1814.88,2,2,5,0.77,0,0,3.7,High,1
COD,Electronics,Bronze,Tier1,Morning,3346.98,1,5,5,0.83,1,1,4.3,Medium,0
Prepaid,Home,Bronze,Metro,Morning,2672.39,2,3,2,0.63,1,1,4.0,High,0
Prepaid,Books,Silver,Rural,Afternoon,1585.38,3,4,5,0.46,0,1,4.5,Medium,0
Card,Electronics,Gold,Tier1,Morning,1882.0,2,2,5,0.53,1,0,4.1,Medium,0
Prepaid,Electronics,Gold,Rural,Evening,1479.41,1,4,2,0.7,0,0,2.8,High,0
COD,Toys,Bronze,Metro,Evening,2536.46,1,5,1,0.71,1,0,4.3,High,0
UPI,Beauty,Silver,Metro,Morning,1713.26,1,5,9,0.34,1,0,3.3,Medium,1
UPI,Sports,Gold,Tier1,Evening,652.27,1,4,5,0.6,0,0,2.6,Low,0
COD,Sports,Gold,Rural,Evening,821.69,3,4,5,0.65,0,0,2.5,High,0
Prepaid,Books,Bronze,Tier2,Morning,1708.01,1,3,3,0.8,0,0,3.1,Low,0
Card,Books,Silver,Tier2,Evening,2083.26,1,4,3,0.57,0,1,3.0,High,0
Prepaid,Toys,Silver,Tier1,Afternoon,1206.61,2,4,2,0.95,1,0,3.5,Low,0
Card,Beauty,Silver,Metro,Afternoon,1484.01,3,5,5,0.73,1,1,4.8,Low,0
COD,Books,Gold,Tier2,Afternoon,1150.49,1,4,4,0.78,1,0,3.9,High,0
COD,Sports,Silver,Tier2,Morning,859.54,2,4,8,0.67,1,0,2.5,High,0
COD,Sports,Silver,Metro,Evening,1046.58,1,1,5,0.88,0,0,4.7,Medium,1
Prepaid,Fashion,Silver,Metro,Morning,3606.53,1,4,4,0.49,0,0,2.6,Medium,0
UPI,Toys,Bronze,Tier1,Morning,1104.33,1,5,7,0.23,0,1,4.9,Medium,0
Card,Home,Silver,Tier1,Evening,727.79,3,5,5,0.29,1,0,4.8,High,0
COD,Beauty,Bronze,Tier2,Evening,1481.38,3,5,5,0.54,1,0,3.6,Low,0
COD,Toys,Silver,Tier1,Evening,2392.25,2,4,5,0.51,0,0,3.9,Medium,0
UPI,Electronics,Silver,Tier2,Morning,1618.09,1,5,3,0.56,0,0,3.5,Medium,0
Prepaid,Books,Silver,Tier2,Morning,2135.63,3,5,2,0.63,1,0,2.7,Medium,1
COD,Fashion,Bronze,Tier2,Afternoon,3340.89,1,4,5,0.53,0,1,2.5,High,0
Prepaid,Sports,Silver,Tier2,Morning,2395.44,1,4,7,0.24,1,0,3.7,Medium,0
Prepaid,Fashion,Silver,Tier2,Evening,1091.36,2,1,8,0.84,1,0,4.8,High,0
UPI,Home,Bronze,Tier2,Morning,3892.82,2,5,10,0.95,0,0,2.6,Medium,0
Prepaid,Toys,Bronze,Tier2,Afternoon,1515.38,1,2,6,0.66,0,0,4.3,High,0
COD,Fashion,Gold,Tier2,Evening,1780.55,1,3,4,0.57,1,0,2.9,High,1
Card,Toys,Gold,Metro,Afternoon,2867.84,1,5,5,0.29,0,1,4.3,High,0
Prepaid,Books,Gold,Tier1,Morning,1120.43,1,3,5,0.94,1,0,3.6,Low,1
COD,Books,Bronze,Tier1,Morning,1401.81,2,4,4,0.49,0,0,3.6,High,1
COD,Sports,Gold,Metro,Afternoon,1189.51,1,2,5,0.82,1,1,4.5,High,0
Prepaid,Fashion,Silver,Tier2,Afternoon,1498.96,3,3,3,0.35,1,0,2.9,Low,0
COD,Books,Silver,Tier2,Evening,942.77,1,5,3,0.93,1,1,3.6,High,1
COD,Toys,Silver,Tier2,Evening,318.15,3,4,8,0.77,1,1,2.7,Low,0
Prepaid,Sports,Gold,Tier1,Afternoon,585.97,1,4,6,0.45,1,0,4.2,Low,1
COD,Books,Silver,Tier1,Evening,1698.75,2,3,6,0.81,1,0,3.0,High,1
Prepaid,Sports,Gold,Metro,Afternoon,2038.27,1,5,4,0.44,1,1,4.0,Low,1
COD,Electronics,Gold,Metro,Afternoon,2012.07,1,5,4,0.37,1,0,3.6,Medium,1
Prepaid,Toys,Silver,Tier2,Morning,1313.77,2,2,5,0.85,0,0,4.7,Low,0
COD,Sports,Bronze,Metro,Afternoon,668.76,2,5,3,0.94,1,0,3.8,High,0
COD,Beauty,Gold,Metro,Evening,643.0,1,5,3,0.24,1,0,4.5,High,0
COD,Books,Silver,Tier1,Afternoon,1939.94,2,2,3,0.27,1,1,4.8,Medium,1
Card,Books,Silver,Metro,Morning,3341.82,1,1,4,0.91,1,0,2.6,Low,0
UPI,Toys,Bronze,Metro,Evening,2550.9,2,5,3,0.96,1,0,3.1,High,0
COD,Home,Bronze,Tier1,Afternoon,5556.18,2,5,3,0.77,0,0,2.8,Medium,0
UPI,Beauty,Bronze,Metro,Morning,2721.72,3,3,7,0.54,1,0,2.8,Medium,0
Prepaid,Sports,Silver,Metro,Evening,2685.8,1,5,4,0.61,1,0,2.6,Medium,0
Card,Beauty,Silver,Tier2,Morning,1751.92,1,5,5,0.5,1,0,3.9,High,0
COD,Sports,Bronze,Tier1,Morning,1246.27,2,3,2,0.96,0,1,3.2,High,0
Prepaid,Beauty,Gold,Tier2,Evening,1829.39,2,4,3,0.75,0,0,3.5,High,0
COD,Fashion,Silver,Metro,Morning,1355.58,1,1,2,0.96,1,0,4.1,High,0
COD,Electronics,Bronze,Rural,Morning,1008.8,1,3,3,0.92,0,0,3.9,High,1
Card,Electronics,Silver,Tier2,Morning,2785.44,2,4,7,0.75,0,0,3.6,Low,1
Prepaid,Home,Silver,Tier1,Evening,1485.01,2,1,7,0.39,1,1,4.0,Medium,0
COD,Beauty,Bronze,Metro,Morning,518.02,1,3,5,0.56,0,0,2.9,Medium,1
COD,Beauty,Gold,Metro,Afternoon,435.7,2,2,6,0.74,1,0,3.8,High,0
Prepaid,Books,Silver,Tier2,Morning,1987.18,1,5,3,0.58,1,0,4.9,High,0
Prepaid,Sports,Silver,Tier1,Afternoon,1706.03,1,5,2,0.55,1,1,4.9,Medium,1
COD,Toys,Gold,Metro,Morning,3474.0,2,5,5,0.54,1,0,4.5,High,0
Card,Fashion,Gold,Rural,Afternoon,3782.49,2,5,9,0.34,0,1,4.0,Low,1
COD,Fashion,Silver,Tier1,Evening,834.77,1,1,5,0.51,1,0,3.5,Low,0
COD,Home,Gold,Tier1,Morning,1507.0,3,4,1,0.99,0,1,2.8,High,1
Card,Electronics,Silver,Rural,Afternoon,1809.01,3,4,3,0.41,1,0,4.7,Medium,1
COD,Beauty,Silver,Tier2,Evening,797.14,1,5,3,0.45,1,1,4.5,High,1
COD,Toys,Gold,Tier2,Morning,624.04,1,4,4,0.97,1,0,3.6,High,0
Prepaid,Home,Silver,Rural,Morning,1779.65,2,4,3,0.61,1,0,4.0,Medium,0
UPI,Sports,Gold,Rural,Morning,764.13,1,4,2,0.82,1,0,3.9,Medium,0
COD,Fashion,Silver,Rural,Evening,998.98,1,4,3,0.4,1,0,2.8,Medium,1
Card,Fashion,Silver,Tier1,Evening,2371.58,1,4,4,0.52,0,0,4.3,Medium,1
UPI,Fashion,Bronze,Tier1,Afternoon,2979.1,2,5,3,0.7,1,0,3.3,Medium,0
COD,Beauty,Silver,Metro,Morning,519.92,1,3,1,0.4,0,0,3.6,High,0
Prepaid,Beauty,Silver,Tier2,Afternoon,1209.9,2,2,7,0.51,0,0,3.9,Low,1
COD,Beauty,Bronze,Metro,Afternoon,2205.83,1,5,4,0.58,1,0,4.9,High,0
COD,Books,Silver,Tier1,Afternoon,3726.85,1,5,6,0.87,1,1,4.0,Medium,0
UPI,Electronics,Silver,Metro,Afternoon,3705.67,3,4,1,0.75,1,0,3.2,Medium,1
Card,Sports,Bronze,Tier2,Afternoon,1149.39,2,5,6,0.93,0,1,2.6,Medium,1
COD,Fashion,Silver,Tier2,Morning,1360.85,2,2,5,0.97,1,1,3.3,High,0
COD,Fashion,Bronze,Metro,Evening,2005.34,1,5,9,0.58,1,0,3.9,High,0
Prepaid,Books,Bronze,Tier2,Afternoon,1612.78,2,4,2,0.54,1,0,3.8,High,1
COD,Fashion,Silver,Tier1,Evening,1102.03,1,5,5,0.65,1,1,4.5,High,0
